Tenure,CityTier,WarehouseToHome,Gender,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,MaritalStatus_0,MaritalStatus_1,MaritalStatus_2,PreferredLoginDevice_0,PreferredLoginDevice_1,PreferredLoginDevice_2,PreferredPaymentMode_0,PreferredPaymentMode_1,PreferredPaymentMode_2,PreferredPaymentMode_3,PreferredPaymentMode_4,PreferedOrderCat_0,PreferedOrderCat_1,PreferedOrderCat_2,PreferedOrderCat_3,PreferedOrderCat_4,Churn
0.7858126454683731,3,9.35743793640512,0,3.5716252909367463,4,3,10,0,15.0,1.5716252909367463,2.5716252909367463,0.7858126454683731,170.03747924750184,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0.0,3,10.0,1,2.0,5,1,2,0,11.0,6.589947882801809,9.0,8.0,204.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1.0,2,9.019305634490387,0,3.0,4,2,3,0,13.006435211496795,2.0,2.0,1.0,150.65846905699578,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1.0,1,11.317548858238212,1,3.227483713920596,4,3,3,0,13.545032572158808,2.772516286079404,2.772516286079404,2.5450325721588083,159.51009283412506,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1.0,1,9.702488341588468,1,3.297511658411531,4,3,3,0,13.702488341588468,1.0,2.0,1.0,139.1196718522289,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1.0,2,27.0,0,4.0,4,4,2,1,12.0,1.0,2.0,5.0,146.48,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
0.0,1,12.479151376635057,0,2.760424311682472,3,5,3,0,11.0,0.0,1.0,3.239575688317528,128.87408566439788,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.0,1,14.0,1,4.0,4,2,3,1,23.025844329549532,2.0,2.0,1.9741556704504686,148.7604566646063,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.7040832713213391,1,8.70408327132134,1,3.408166542642678,4,3,7,0,16.295916728678662,1.295916728678661,2.0,1.0,145.2844932043484,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
10.546204607085453,3,16.9724186991026,0,3.064827913273507,5,3,8,0,12.324139566367533,2.0,2.0,10.351720867264934,254.52725601624567,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
0.0,1,14.0,1,2.0,3,3,2,1,13.0,0.6241949841539137,1.0,1.6241949841539136,123.79012880253536,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
1.5837563301987492,1,12.832487339602501,0,3.7081218349006253,4,3,3,0,19.0,2.0,2.0,1.7081218349006253,174.8661674861028,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5.718809637901371,1,33.09724872795616,1,2.9513756360219174,3,4,2,0,12.47568781801096,3.572936545967124,5.670185273923289,3.0,215.5074373810713,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.6743996518139815,1,35.02319895544194,0,2.6743996518139816,4,2,2,0,22.67439965181398,2.697598607255926,3.0231989554419445,9.0,172.13453819705379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,1,13.711319993336907,1,3.0,4,5,4,0,12.0,1.7628933355543641,2.0,3.2886800066630926,155.10266612862475,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5.77273749782102,1,25.909094999128406,1,3.0,3,2,7,0,13.0,2.954547499564204,2.954547499564204,3.045452500435796,152.4118261982917,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.0,1,16.0,1,3.0,3,3,7,0,11.0,0.3533995560513381,1.0,0.0,200.48,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.0,1,14.0,1,2.0,3,3,2,0,19.54651763118611,0.7732588155930554,1.0,0.0,123.85162682638651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.0,2,8.670032537807566,0,2.670032537807567,3,3,9,0,14.989902386577299,1.3299674621924331,2.0,0.3299674621924332,145.12656344872477,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1,16.531669814066188,0,3.5316698140661864,5,4,2,1,24.59500944219856,2.0,2.0,1.936660371867627,145.75368545901424,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1
1.0,1,21.679341774405337,1,3.0,4,1,7,0,13.773552741864886,2.0,2.0,4.773552741864887,149.20375139188678,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.0,1,8.123400815205596,0,2.1234008152055965,3,3,7,0,16.62979755438321,1.8765991847944035,2.0,0.8765991847944036,144.0606315896509,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1,31.0,1,2.626322351656195,3,2,3,1,22.50528940662478,0.3736776483438049,1.373677648343805,1.373677648343805,126.14887373498286,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
12.607646355362238,3,15.0,1,3.0,4,2,4,0,15.278470728927552,0.7215292710724477,2.5569414578551046,4.835412186782657,193.859460454436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1470180046694085,2,18.558945985991773,0,2.1470180046694085,3,4,5,0,11.147018004669409,1.0,1.1470180046694085,0.1470180046694085,157.51327325565745,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2.856767011272615,2,30.928383505636308,1,2.0716164943636928,4,3,3,1,12.143232988727386,0.1432329887273851,1.0716164943636926,0.1432329887273851,190.45444016821415,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.0,1,17.0,0,3.0036017063209446,5,3,3,0,21.0,2.9963982936790554,2.9963982936790554,2.992796587358111,151.24204022903072,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3.2039925975727166,3,30.592014804854568,1,2.407985195145433,4,3,3,1,12.203992597572716,1.2039925975727166,1.2039925975727166,0.2039925975727167,190.50345584119438,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.0,1,24.276138492996033,0,2.7537340704280044,3,3,4,0,11.753734070428004,1.2462659295719956,1.2462659295719956,0.4925318591439909,198.3138797788716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15.21550075886755,2,11.862003035470204,1,3.0,3,4,8,0,18.353497723397346,7.215500758867551,7.215500758867551,7.215500758867551,182.29421737338112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16.680035294950542,1,14.0,1,2.6720141179802175,4,3,5,0,13.991978823029674,7.0,8.008021176970326,7.6720141179802175,149.06727279983008,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,2,19.86273016704912,1,3.0,3,3,9,0,13.93136508352456,1.5343174582377204,2.0,2.0686349164754407,172.66141682803809,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
12.906475808871,2,16.5467620955645,0,2.22661895221775,3,1,2,0,17.5467620955645,1.8129516177420024,7.22661895221775,7.22661895221775,176.0573016317762,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9.0,3,6.0,0,2.914965865077969,3,4,2,1,11.0,1.0,1.0850341349220314,2.0,121.84884369270021,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0,1,32.0,1,3.0,5,4,6,1,21.0,1.8108608999770155,3.0,3.0,148.13,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
0.0,1,14.0,0,2.0776325153298973,4,4,5,0,15.077632515329897,1.0,1.9223674846701029,0.07763251532989712,123.51380460734607,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.0,1,22.391249304708115,0,3.695624652354058,5,4,3,1,23.608750695291885,1.304375347645942,5.47812326177029,6.47812326177029,163.65429938814313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.7784585386299228,1,15.443082922740155,0,4.0,4,5,8,1,21.38922926931496,2.0,2.3892292693149613,1.7784585386299228,149.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.0,3,14.0,0,2.0,3,1,1,0,14.399682542563879,1.0,1.0,1.600317457436121,123.28595555595894,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1.0,1,15.0,1,4.0,4,3,3,0,13.0,1.9444749671908494,2.0,1.0,144.04,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1
1.0,1,7.43153510149206,0,2.5684648985079397,4,4,3,0,11.56846489850794,1.0,1.56846489850794,2.29460530447618,148.34535263653714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1,15.0,1,3.0,3,5,5,0,17.0,0.0,1.0,7.0,153.46,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
0.0,1,14.0,0,2.0,4,5,2,1,11.0,0.0,1.0,0.0,123.19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
7.0,1,14.0,1,2.0,3,4,3,0,12.0,1.0,1.5564562058254565,2.5564562058254565,123.5087087588349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8.861039583424558,1,20.851947222100588,0,3.712986805525147,4,1,3,0,12.430519791712278,1.0,1.8564934027625735,5.569480208287721,205.02683134724836,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,1,11.67013189091004,0,3.0,3,1,2,0,18.16493405454498,0.16493405454498,1.0,0.0,129.33751900563612,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9.0,1,14.072644819413703,1,2.9273551805862974,3,3,2,0,12.145289638827405,0.07264481941370282,1.0,0.0,119.12281509413161,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0,1,32.0,0,3.6341141904431193,5,4,6,0,18.463543238227523,2.0,2.3658858095568807,2.3658858095568807,149.60748606373247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11.0,3,16.0,1,3.0,6,3,9,0,12.0,3.5902478627545937,2.0,11.0,254.36,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
0.0,1,14.0,0,2.0,1,2,4,1,13.749426005980808,0.25057399401919134,1.0,3.2505739940191916,124.33002295976077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.431112405097005,2,33.70666278470898,0,3.431112405097005,5,4,8,0,17.568887594902996,0.86222481019401,2.0,2.0,150.0219565519247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,3,18.0,1,2.0,3,1,4,1,24.0,3.1750973280555614,6.0,7.0,145.81,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
9.0,3,6.717198869329501,0,2.0,3,4,2,1,11.0,1.7171988693295002,2.0,2.0,123.02000000000001,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
0.0,1,14.0,0,2.0,3,3,2,1,13.0,2.1628354289370217,4.488506286811065,4.907088572342555,123.85209772003839,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.0,3,10.292516425476252,1,3.0,5,1,3,0,12.0,4.877549276428756,5.755098552857512,3.0,228.4693873191072,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0.0,3,30.0,1,2.3322055709473215,2,4,2,0,16.003383287158034,0.3322055709473216,1.0,0.0,110.99969550415578,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1.8813277185231723,1,15.29377590617439,1,3.7062240938256092,4,3,3,0,13.587551812348782,1.2937759061743908,2.0,1.0,144.3749045330388,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13.04149916718308,3,7.0,1,3.0,3,3,7,0,12.124497501549238,1.0,1.0414991671830793,1.0,167.4874958359154,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.6370947008244425,1,11.274189401648885,1,2.6370947008244423,4,2,2,1,13.274189401648885,2.088715897526672,4.45162119670223,3.3629052991755577,158.99991701193161,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.0,1,24.181046942474286,0,3.5972924203534693,4,3,5,0,12.597292420353469,2.4027075796465307,2.4027075796465307,3.0,223.36081227389397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.0,1,14.0,1,2.6533834984786804,3,4,3,0,12.0,1.6533834984786806,1.6533834984786806,2.6533834984786804,123.48932330030426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.0,2,15.0,0,3.0,3,3,2,0,14.615380207932745,1.1923098960336276,2.0,2.0,127.45461578128604,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
5.226072750325089,1,24.0,1,3.0,5,2,9,0,15.817381833550058,2.0,2.0,1.8869636248374557,149.16304182087126,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
20.0,1,31.0,1,4.0,4,1,3,0,17.0,1.0,2.0,1.0,150.87,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
8.199255136919843,1,13.40037243154008,1,2.5996275684599213,3,4,3,1,13.199255136919843,0.4003724315400786,1.4003724315400787,3.0,122.36465547951053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.4936696906457322,2,15.0,1,3.4936696906457323,4,4,3,0,12.493669690645731,1.5063303093542677,2.0,1.5063303093542677,144.01974678762582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0,1,21.0,1,3.0,5,4,3,1,25.0,2.0,2.0,3.0,162.43,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
10.95775894747841,2,15.825862009549379,0,3.0,4,1,6,0,12.26120698567593,1.08706899522531,5.0870689952253105,3.0,225.88337928420174,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1.0,2,7.0,0,4.0,4,3,2,1,16.320459515402312,1.3397702422988438,2.0,4.320459515402312,158.8139868793379,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3.0,1,9.0,1,3.0,4,1,9,0,12.0,9.366857469311755,2.0,6.0,246.69,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2.3562276619084175,1,11.712455323816835,0,3.6781138309542087,4,5,9,0,21.67811383095421,2.0,2.6781138309542087,4.609430845228957,150.01531509220874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0,1,15.370935707399708,0,3.543021430866764,4,3,3,0,22.629064292600294,2.456978569133236,2.456978569133236,1.9139571382664717,150.41917721077385,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.6531140236356144,1,15.0,1,3.6531140236356143,4,3,3,0,12.653114023635615,1.0,2.0,1.3468859763643857,144.02612456094542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
19.871289580913018,1,15.207907304978391,0,3.0,3,3,10,1,16.69306562863047,1.0,3.12871041908698,2.12871041908698,149.2684148239211,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1.0,1,10.794480817853506,1,4.0,4,3,7,0,16.38344245356052,1.205519182146494,2.0,3.0,164.2215612795407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.0,1,14.0,1,2.7218708445133877,3,4,6,0,13.0,0.0,1.0,6.165612533540163,123.8258155750601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
10.0,3,17.0,0,4.0,4,4,7,0,22.0,1.8577447602231847,2.0,8.0,198.14,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
7.0,1,14.0,1,2.0,3,4,2,0,12.0,1.0,1.6868367981702228,2.686836798170223,123.48263264036595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0,1,17.0,1,3.8495342154879015,4,3,8,0,12.902794707072593,1.8495342154879013,2.752328922560493,3.0,225.8682017240412,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
18.46606171086192,1,13.555051425718267,1,3.0,3,1,2,0,15.822020570287307,0.0,1.0,0.17797942971269332,125.9554301262621,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.0,1,8.0,1,2.991696073372452,3,1,6,1,13.0,1.9916960733724518,2.0,2.0,137.19857586930092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8.082005797855325,1,13.458997101072338,1,3.0,3,4,3,1,13.082005797855325,0.917994202144675,1.4589971010723375,3.0,122.4678348978873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0,1,12.045462768098718,0,3.015154256032906,4,4,2,0,18.0,1.0,2.0,2.9696914879341882,149.2163629785521,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
15.305017889570113,1,11.183010733742067,1,3.0610035779140223,4,3,10,0,12.938996422085978,2.305017889570112,3.4270250453981568,8.061003577914022,149.5355756349449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0943725715781665,1,14.0,0,3.0,3,5,7,1,20.547186285789085,1.0,1.5471862857890832,1.0943725715781665,124.03999999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.0,3,30.0,1,2.198491074605349,1,4,2,0,16.404526776183953,1.0,1.0,0.0,110.96359259014345,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
13.0,3,18.0,0,3.0,4,1,3,0,19.0,1.0,8.0,8.0,201.54,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0.2399893638699575,2,9.0,0,3.2399893638699577,3,3,9,0,14.479978727739915,1.0,2.0,0.2399893638699575,145.8011986173031,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,3,22.289867359435462,0,3.289867359435463,5,2,7,0,15.289867359435462,2.0,2.710132640564537,3.0,179.06375386305487,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,1,8.0,1,2.272949994731488,4,1,6,1,13.0,1.272949994731488,2.0,2.0,135.34421098640723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.0,1,14.0,0,2.0,3,4,2,1,12.317149460791404,0.6585747303957017,1.0,1.3171494607914034,123.54563035441367,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.4487788039946148,3,33.448778803994614,0,2.448778803994615,3,1,2,0,20.653663588016155,1.0,4.1414516279623035,8.551221196005386,179.4147691389237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.0,1,21.173534639157086,0,3.0867673195785437,5,4,3,1,24.826465360842914,2.260301958735631,2.433836597892718,3.433836597892718,162.58271048245825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.8106065821151539,1,10.378786835769692,0,3.0,4,3,3,0,13.94696708942423,2.431819746345462,7.810606582115154,7.810606582115154,165.05969911831443,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.005026552609803114,2,6.0100531052196065,0,3.0050265526098032,3,4,2,0,11.005026552609802,2.9949734473901968,5.994973447390197,7.005026552609803,197.15166160205473,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.0,3,33.75961435848732,0,3.0,4,2,3,0,22.45913230659647,2.0,2.1201928207563405,10.06009641037817,201.20790787655415,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
5.0,3,11.0,1,3.0,4,4,3,0,19.0,7.714299025040354,8.0,3.0,218.55,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
2.057450605469911,1,29.647516464843363,1,3.3524835351566367,5,3,4,1,13.647516464843363,2.0,2.0,1.6475164648433631,185.7955236031268,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.7269593806721932,1,14.273040619327807,0,3.7269593806721932,5,3,3,1,22.815675045377546,1.4539187613443865,1.7269593806721932,5.907837522688773,184.7843578323527,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3.2912299959552356,1,8.177192501011191,0,3.0,4,1,4,1,12.645614997977617,0.0,1.0,0.0,127.9128943757584,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.0,1,18.177066946548457,0,2.7057332633628857,4,3,6,0,14.705733263362886,0.7057332633628857,1.0,0.0,147.93773203988317,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
9.0,3,11.0,1,2.0,3,1,4,0,14.0,0.0,1.0,0.0,120.86000000000001,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
0.17540126914667686,1,12.766131641137765,0,3.0,5,3,2,1,24.0,1.0,1.0584670897155588,5.707664551422205,160.7820963045952,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1.0,1,9.215793825634734,1,3.0,5,1,2,0,12.784206174365266,1.7842061743652669,2.0,1.0,151.26364415608438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0,2,13.46239117691254,1,4.0,4,3,4,1,22.53760882308746,2.0,2.0,3.0,146.66403017736332,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
9.0,1,13.135037394884797,1,3.0,3,5,3,1,13.594887815345606,0.13503739488479805,1.0,3.540149579539192,121.59653242440415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
9.0,1,13.750541795706768,1,3.0,4,5,2,1,11.748374612879697,0.0,1.0,6.002167182827071,121.30724535601782,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.0,1,9.434241136944387,1,3.0,3,2,6,0,15.15136170541658,0.0,1.2828794315278065,2.0,138.45344737777216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0,1,29.849059992109947,0,4.0,4,5,3,0,14.150940007890053,2.0,2.0,3.0,211.9926893484417,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17.216156441883637,1,14.0,1,2.6432312883767275,3,3,9,0,11.356768711623273,3.859387730260364,6.502619018637091,7.643231288376727,123.82525782818038,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.0,1,14.272393336352152,1,2.242535554549282,3,5,3,0,11.0,0.0,1.0,0.7276066636478471,131.20582462435553,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
7.065506444850166,2,7.0,0,4.0,4,2,10,1,12.590144698528619,1.7049276507356907,2.0,4.524638253678454,183.12415722250242,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
15.0,1,15.0,1,3.0,6,1,4,0,16.0,1.7011428647409692,2.0,4.0,231.5,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
14.0,3,7.892942821445814,1,4.0,4,3,9,0,13.0,2.0,2.0,2.0,192.28,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1.0,2,28.5599419534906,1,3.0,5,3,3,0,12.880116093018797,1.0,2.0,1.0,143.0407285432432,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
14.0,3,9.162304748020622,1,3.729711906497422,4,3,7,0,13.540576187005156,1.7297119064974222,2.0,2.5405761870051555,192.46379590358177,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.0,1,14.059779194428716,0,3.0,3,3,2,0,12.059779194428716,1.0,2.0,2.0,126.18966879164307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2.5848120322836157,1,9.603796991929096,0,3.0,5,1,3,1,12.792406016141808,1.0,2.0,1.0,153.23284774394682,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1.0,1,17.0,1,3.0,4,5,3,0,16.0,1.0,2.0,9.0,167.13,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
0.0,1,12.822494649290228,0,3.0,3,2,2,1,16.355010701419545,0.0,1.0,1.6449892985804542,128.9310021402839,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
0.0,3,18.0,1,2.0,3,1,4,1,24.0,4.653313894049438,6.0,7.0,145.81,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1.0,1,8.028365142174737,0,3.5141825710873684,4,3,3,0,13.0,2.0,2.0,1.0,138.7648220741697,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
6.181535251322259,1,15.883076464474609,1,2.8830764644746085,3,3,2,1,11.0,0.8830764644746085,1.0,1.766152928949217,129.63593954383992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0,3,9.728612646246539,1,3.0,5,2,4,0,12.0,7.3643063231232695,10.63569367687673,3.0,229.66429989233617,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1.0,3,9.0,1,3.0,5,4,9,1,13.0,2.050100331753924,3.0,3.0,224.07,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
14.0,3,10.0,1,3.0,5,3,3,1,15.0,1.8629105419212435,2.0,3.0,151.83,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
1.0,1,27.201649392407624,0,3.2661168691974587,4,2,3,0,20.733883130802543,2.0,2.0,1.0,149.610929306664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0,3,17.0,1,3.0,5,5,11,0,18.0,2.471047396528556,7.0,3.0,228.06,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
21.0,1,9.0,1,3.0,4,2,8,0,20.836050370080997,2.0,2.0,1.0,149.37776898663802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.39012023468833923,1,18.82963929593498,0,2.7802404693766785,4,4,2,1,24.78024046937668,1.0,1.3901202346883392,1.6098797653116608,139.83314064568017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0,3,14.710263295507625,0,3.0,4,4,3,0,14.0,1.7102632955076251,2.3551316477538125,1.7102632955076251,152.07765663468058,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
1.1357475670566637,3,7.135747567056663,1,2.9547508109811123,5,4,7,0,16.090498378037775,1.1357475670566637,2.226245945094439,1.2714951341133272,192.40429902682266,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9.0,3,10.34627387524396,0,2.0,3,2,3,0,13.782091291747987,0.21790870825201347,1.0,0.43581741650402694,120.76847834253417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1,14.0,1,2.0,3,1,5,0,12.015176882286827,1.0,1.0,2.984823117713173,123.67091061293719,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.0,3,7.837165788835959,0,3.0,5,2,8,0,17.9070855279101,1.0,2.0,2.162834211164041,152.9372125658373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0,1,12.423412943511636,0,3.0,2,2,4,1,15.0,1.0,2.0,3.894146764122091,149.20461997289308,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1.2539612119405679,1,13.0,1,4.0,4,5,6,1,22.873019394029715,1.1269806059702838,2.126980605970284,3.0,146.15030580576163,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.0,2,26.953713958605668,1,3.0,4,3,3,0,19.953713958605668,1.4768569793028348,2.0,1.0,148.95833148745098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.0,1,14.0,0,2.3003100909412915,3,4,1,0,17.0,0.0,1.0,1.3993798181174169,124.14792557817408,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1.0,3,14.0,1,3.4108570918404966,4,1,3,1,22.0,2.0,2.0,3.0,147.75,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1.0,1,12.121159618002098,1,3.5605798090010485,4,3,8,1,23.439420190998952,2.0,2.0,2.121159618002097,146.66157080491777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
